ProductName,ProductCode,ProductCodeType,AverageStar,Description,Reviewer,Review,ReviewStar,ReviewDate 
"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",B07YZ1CM55,ASIN,3.9,"Asus TUF Gaming FX705 is a powerful Windows 10 Gaming Laptop that combines gaming performance with up to a narrow bezel IPS-Type panel and an extended lifespan, thanks to its patented anti-dust cooling (ADC) system. Equipped with AMD Radeon 560x graphics, and a quad-core Ryzen 5 processor, FX705 is able to play the latest games and multitask With ease. FX705 features one of the fastest Wi-Fi standards available — The latest Intel Wave 2 Wi-Fi 5 (802. 11AC) boasts data transfer rates of up to an incredible 1. 7Gbps. To top it all off, it's red-backlit gaming keyboard is rated at 20-million keystroke durability. *The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Chris Dietz,"I purchased the model with the Ryzen 7 3750H CPU and GTX 1660Ti graphics card. The laptop overall is very fast. The NVME OS drive was able to transfer at over 950 MB/s. Not as great as a Samsung NVME, but still better than a SATA SSD. The secondary D: drive was 1tb, and it's performance was abysmal. It would only write to the drive at 40 MB/s. The dual fans werent overwhelmingly loud when gaming, however they are still running at over 2500 rpm even when the system is idling. Farcry 5 was able to run at over 60 fps on max settings.",4.0,"May 16, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",outdoor32,"There are lots of great articles and videos online that give overviews about the technical differences between a PC and a Chromebook. I wanted to avoid technical jargon and break it down for the average joe. Keep in mind that this is a mid-range price point for a Chromebook, so there will be tradeoffs.",5.0,"September 21, 2019"
"Asus ZenBook 13 Ultra-Slim Laptop, 13.3” Full HD Wideview, 8th Gen Intel Core I5-8265U, 8GB LPDDR3, 512GB PCIe SSD, Backlit KB, Fingerprint, Slate Gray, Windows 10, UX331FA-AS51",B07QXKW89P,ASIN,3.7,"The revolutionary zenbook 13 is a laptop that's ultralight, ultrathin and Ultra powerful. It's built to give you the ultimate mobility, Featuring a feather-light 2.5lbs all-metal chassis and up to 15-hour battery life. And despite its compact, ultraportable design, zenbook 13 doesn't compromise on performance: Up to 8th generation Intel Core i7 processor, 8GB of RAM and superfast 512GB PCIe SSD let you blast through all your tasks with ease, and its Harman Kardon audio system delivers powerful immersive sound. Rediscover true freedom with the elegant and sophisticated zenbook 13! *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Latif,Everything you would want in a laptop,5.0,"June 3, 2018"
"Asus ZenBook 13 Ultra-Slim Laptop, 13.3” Full HD Wideview, 8th Gen Intel Core I5-8265U, 8GB LPDDR3, 512GB PCIe SSD, Backlit KB, Fingerprint, Slate Gray, Windows 10, UX331FA-AS51",B07QXKW89P,ASIN,3.7,"The revolutionary zenbook 13 is a laptop that's ultralight, ultrathin and Ultra powerful. It's built to give you the ultimate mobility, Featuring a feather-light 2.5lbs all-metal chassis and up to 15-hour battery life. And despite its compact, ultraportable design, zenbook 13 doesn't compromise on performance: Up to 8th generation Intel Core i7 processor, 8GB of RAM and superfast 512GB PCIe SSD let you blast through all your tasks with ease, and its Harman Kardon audio system delivers powerful immersive sound. Rediscover true freedom with the elegant and sophisticated zenbook 13! *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",TayT,"I received my asus zenbook ux330ua today and was so excited to begin working on it. However, I immediately noticed how dark the screen is and even when I adjust the screen brightness to the highest setting, it is still very dark. I was very disappointed about this. I have attached a picture to show a comparison between the screen brightness of a hp laptop and the asus I just received.",2.0,"January 27, 2018"
"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",B07YZ1CM55,ASIN,3.9,"Asus TUF Gaming FX705 is a powerful Windows 10 Gaming Laptop that combines gaming performance with up to a narrow bezel IPS-Type panel and an extended lifespan, thanks to its patented anti-dust cooling (ADC) system. Equipped with AMD Radeon 560x graphics, and a quad-core Ryzen 5 processor, FX705 is able to play the latest games and multitask With ease. FX705 features one of the fastest Wi-Fi standards available — The latest Intel Wave 2 Wi-Fi 5 (802. 11AC) boasts data transfer rates of up to an incredible 1. 7Gbps. To top it all off, it's red-backlit gaming keyboard is rated at 20-million keystroke durability. *The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",CYRUS,"I bought the metallic 1660ti version and ive had it for a week so far, here is my thoughts:",5.0,"May 11, 2019"
"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",B07YZ1CM55,ASIN,3.9,"Asus TUF Gaming FX705 is a powerful Windows 10 Gaming Laptop that combines gaming performance with up to a narrow bezel IPS-Type panel and an extended lifespan, thanks to its patented anti-dust cooling (ADC) system. Equipped with AMD Radeon 560x graphics, and a quad-core Ryzen 5 processor, FX705 is able to play the latest games and multitask With ease. FX705 features one of the fastest Wi-Fi standards available — The latest Intel Wave 2 Wi-Fi 5 (802. 11AC) boasts data transfer rates of up to an incredible 1. 7Gbps. To top it all off, it's red-backlit gaming keyboard is rated at 20-million keystroke durability. *The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Francesca Cook,"This is absolutely the best laptop I've ever bought. I've played many games on it and even did a few benchmarks. On the benchmark, I scored 43% in gaming, 69% in desktop (EDIT: I got the benchmark to hit 80% in desktop!), and 45% in workstation using UserBenchmark program on EZOC (turbo). In room temperatures, it stays relatively cool. I played Overwatch recently, and the GPU tempurature orbitid 70°C. This is no means the best and most powerful laptop, but all the games I played were well above 60fps.",4.0,"September 1, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Mikestroh,Just bought a couple days ago.  The Touchscreen feature being omitted didn't bother me as well as the 360 fold flat feature on the C434.  These were items I could live without. What was the primary decision was the 8gb processor which makes surfing the web and such quick and lag free.  Very pleased so far.,4.0,"September 4, 2019"
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",B07VT254P6,ASIN,4.1,"Simplify your life with the sleek and stylish Asus Chromebook C425, the 2. 8lbs light, 14-inch laptop that has all the power to make light work for your daily tasks. Powered by Intel M3 processor, Asus Chromebook C425 boosts your productivity and lets you have more fun on the move - wherever you are, whatever you're doing. Its compact NanoEdge bezel gives you more screen space with a 14” display in a 13” Body. Asus Chromebook C425 has a full-size backlit keyboard, with long key travel distance that make typing more comfortable and accurate. Its super 6-Inch touchpad is cleverly engineered for maximum comfort, accuracy and smooth control - incorporating palm-rejection technology and multitude gesture support. Preloaded with the best of Google, Asus Chromebook C425 is your easy-to-use Gateway to the immense variety of apps on the Google play store for work and play. The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",awneaz,"General impression is good for the price I bought this for ($399 on sale). However, if it is priced at the MSRP of $500 I'd consider the C434 more strongly. I went into this purchase wanting 8 gb RAM and not needing a touch screen so this device fit my needs for a lower price.",4.0,"September 15, 2019"
"Asus ZenBook 13 Ultra-Slim Laptop, 13.3” Full HD Wideview, 8th Gen Intel Core I5-8265U, 8GB LPDDR3, 512GB PCIe SSD, Backlit KB, Fingerprint, Slate Gray, Windows 10, UX331FA-AS51",B07QXKW89P,ASIN,3.7,"The revolutionary zenbook 13 is a laptop that's ultralight, ultrathin and Ultra powerful. It's built to give you the ultimate mobility, Featuring a feather-light 2.5lbs all-metal chassis and up to 15-hour battery life. And despite its compact, ultraportable design, zenbook 13 doesn't compromise on performance: Up to 8th generation Intel Core i7 processor, 8GB of RAM and superfast 512GB PCIe SSD let you blast through all your tasks with ease, and its Harman Kardon audio system delivers powerful immersive sound. Rediscover true freedom with the elegant and sophisticated zenbook 13! *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",James S. ,Kept locking up. Perpetual blue screen of death. Customer service only solution was to restore again n again and then an Automatic repair. They were polite but pretty much useless and they never returned my calls. I probably called them a dozen times with my issue. Through my own research I found that Office 2007 wasn’t always compatible with Win 10. I upgraded to Office 2019 and this kept it from locking up. No thanks to Asus useless tech support.,1.0,"December 17, 2018"
"Asus ZenBook 13 Ultra-Slim Laptop, 13.3” Full HD Wideview, 8th Gen Intel Core I5-8265U, 8GB LPDDR3, 512GB PCIe SSD, Backlit KB, Fingerprint, Slate Gray, Windows 10, UX331FA-AS51",B07QXKW89P,ASIN,3.7,"The revolutionary zenbook 13 is a laptop that's ultralight, ultrathin and Ultra powerful. It's built to give you the ultimate mobility, Featuring a feather-light 2.5lbs all-metal chassis and up to 15-hour battery life. And despite its compact, ultraportable design, zenbook 13 doesn't compromise on performance: Up to 8th generation Intel Core i7 processor, 8GB of RAM and superfast 512GB PCIe SSD let you blast through all your tasks with ease, and its Harman Kardon audio system delivers powerful immersive sound. Rediscover true freedom with the elegant and sophisticated zenbook 13! *The actual transfer speed of USB 3.0, 3.1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",SomeDad,"I've only had this a week, but it's been a great week. I've used this laptop for writing reports, email, web browsing, minor photo editing, and wordpress development. It's worked perfectly for all of those tasks, with no slowdown that I've noticed at any time. Battery life is excellent, with around 10 hours of actual use, and very good standby battery life.",4.0,"November 19, 2017"
"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",B07YZ1CM55,ASIN,3.9,"Asus TUF Gaming FX705 is a powerful Windows 10 Gaming Laptop that combines gaming performance with up to a narrow bezel IPS-Type panel and an extended lifespan, thanks to its patented anti-dust cooling (ADC) system. Equipped with AMD Radeon 560x graphics, and a quad-core Ryzen 5 processor, FX705 is able to play the latest games and multitask With ease. FX705 features one of the fastest Wi-Fi standards available — The latest Intel Wave 2 Wi-Fi 5 (802. 11AC) boasts data transfer rates of up to an incredible 1. 7Gbps. To top it all off, it's red-backlit gaming keyboard is rated at 20-million keystroke durability. *The actual transfer speed of USB 3. 0, 3. 1 (Gen 1 and 2), and/or Type-C will vary depending on many factors including the processing speed of the host device, file attributes and other factors related to system configuration and your operating environment.
				    	
			    	",Angel Martinez ,"I gotten the Gtx 1650|256 SSD|Ryzen 5 3550H Version I gotta say It's a very good price to performances considering it's a laptop that's not breaking the bank too much. The GTX 1650 is a Good budget card to play all the latest games in Medium-High settings in 1080p. I'm quite surprised that they kept the price this low considering you get a 1080p 120Hz Screen,Rbg keyboard,GTX1650, and a Ryzen Processor. A couple of things I dislike is the storage it's only 256gb that's not gonna cut, most likely you're gonna have to buy an HDD or another SSD and also the mousepad isn't that great but it works and also the speakers aren't that amazing so don't expect great audio lastly the battery life isn't that great don't expect to gaming for more than 2-3 hours.",4.0,"October 19, 2019"
